From nomoto@astron.s.u-tokyo.ac.jp Mon Apr 29 08:19:39 1996
Received: from supernova.astron.s.u-tokyo.ac.jp (oxygen.astron.s.u-tokyo.ac.jp [133.11.3.16]) by astro.as.utexas.edu (8.6.11/2.01) with ESMTP id IAA19338 for <wheel@astro.as.utexas.edu>; Mon, 29 Apr 1996 08:19:36 -0500
Received: (from nomoto@localhost) by supernova.astron.s.u-tokyo.ac.jp (8.7.1/950924-oxygen) id OAA00723; Mon, 29 Apr 1996 14:21:37 +0900 (JST)
Date: Mon, 29 Apr 1996 14:21:37 +0900 (JST)
From: "Ken'ichi Nomoto" <nomoto@astron.s.u-tokyo.ac.jp>
Message-Id: <199604290521.OAA00723@supernova.astron.s.u-tokyo.ac.jp>
To: wheel@astro.as.utexas.edu
Subject: 13 Msun model
Cc: nomoto@astron.s.u-tokyo.ac.jp
Status: RO

Dear Craig,

I have found the presupernova model of the 3 Msun He core
(of the 13 Msun star).  

Best wishes,                     Ken

=========================================

  PRECOLLAPSE MODEL: M(HELIUM STAR) = 3.3 MSUN 
                                     which approximately corresponds to 
                     M(MAIN-SEQUENCE)=13 MSUN
                         (ref. Nomoto Hashimoto 1988, Phys Rep 163, 13)

 J =   1, 103: NSE
 J = 104, 141: QSE (SI,FE MIXTURE; ALMOST NSE)
 J = 142--   : OXYGEN, CARBON, HELIUM-RICH LAYERS

 RHO, T, P, S, YE, [1/A] ARE GIVEN AT ZONE 'CENTER' (APPROX), MASS
 RADIUS, VELOCITY        ARE GIVEN AT ZONE BOUNDARY, BMASS 
   (CGS UNIT, SOLAR MASS UNIT)


   J    MASS    LOG RHO   LOG T    LOG P      S        YE     [1/A]
   1 0.000E+00 10.49999  9.96706 28.57478  0.66710  0.40662  0.02174
   2 1.608E-03 10.48934  9.96671 28.56094  0.67088  0.40698  0.02179
   3 3.809E-03 10.48003  9.96402 28.55011  0.66977  0.40757  0.02149
   4 6.368E-03 10.47187  9.96287 28.53994  0.67077  0.40795  0.02140
   5 8.851E-03 10.46497  9.96209 28.53128  0.67193  0.40824  0.02136
   6 1.262E-02 10.45557  9.96085 28.51949  0.67303  0.40867  0.02127
   7 1.896E-02 10.44152  9.95921 28.50180  0.67495  0.40933  0.02117
   8 2.500E-02 10.42959  9.95870 28.48659  0.67830  0.40976  0.02120
   9 3.915E-02 10.40434  9.95526 28.45442  0.68028  0.41099  0.02096
  10 6.132E-02 10.36840  9.95089 28.40957  0.68633  0.41257  0.02073
  11 7.822E-02 10.34345  9.94778 28.37817  0.69044  0.41361  0.02058
  12 9.604E-02 10.31833  9.94466 28.34653  0.69541  0.41464  0.02043
  13 1.139E-01 10.29434  9.94174 28.31635  0.69857  0.41561  0.02031
  14 1.334E-01 10.26888  9.93820 28.28426  0.70247  0.41665  0.02015
  15 1.460E-01 10.25268  9.93638 28.26382  0.70582  0.41727  0.02009
  16 1.588E-01 10.23646  9.93415 28.24335  0.70849  0.41792  0.02000
  17 1.718E-01 10.22016  9.93215 28.22276  0.71166  0.41855  0.01993
  18 1.852E-01 10.20359  9.93029 28.20183  0.71524  0.41917  0.01988
  19 2.021E-01 10.18265  9.92792 28.17548  0.71982  0.41997  0.01981
  20 2.193E-01 10.16139  9.92616 28.14876  0.72572  0.42072  0.01980
  21 2.368E-01 10.13984  9.92477 28.12169  0.73250  0.42147  0.01982
  22 2.545E-01 10.11801  9.92332 28.09426  0.73940  0.42224  0.01983
  23 2.662E-01 10.10363  9.92255 28.07620  0.74433  0.42274  0.01985
  24 2.779E-01 10.08920  9.92168 28.05808  0.74916  0.42326  0.01987
  25 2.898E-01 10.07460  9.92092 28.03977  0.75429  0.42378  0.01990
  26 3.017E-01 10.05981  9.92044 28.02124  0.76003  0.42427  0.01995
  27 3.136E-01 10.04493  9.92037 28.00260  0.76662  0.42473  0.02003
  28 3.257E-01 10.02985  9.92047 27.98374  0.77343  0.42518  0.02013
  29 3.377E-01 10.01469  9.92061 27.96478  0.78013  0.42567  0.02024
  61 8.066E-01 -3.24512-9.933E+07
  62 8.154E-01 -3.23999-1.003E+08
  63 8.242E-01 -3.23483-1.013E+08
  64 8.330E-01 -3.22964-1.024E+08
  65 8.417E-01 -3.22443-1.034E+08
  66 8.516E-01 -3.21850-1.046E+08
  67 8.625E-01 -3.21183-1.059E+08
  68 8.734E-01 -3.20506-1.073E+08
  69 8.842E-01 -3.19820-1.086E+08
  70 8.951E-01 -3.19126-1.101E+08
  71 9.059E-01 -3.18422-1.114E+08
  72 9.168E-01 -3.17707-1.128E+08
  73 9.276E-01 -3.16980-1.142E+08
  74 9.384E-01 -3.16242-1.157E+08
  75 9.491E-01 -3.15490-1.172E+08
  76 9.598E-01 -3.14724-1.189E+08
  77 9.705E-01 -3.13943-1.206E+08
  78 9.812E-01 -3.13145-1.223E+08
  79 9.919E-01 -3.12329-1.242E+08
  80 1.002E+00 -3.11493-1.261E+08
  81 1.013E+00 -3.10636-1.282E+08
  82 1.024E+00 -3.09710-1.305E+08
  83 1.036E+00 -3.08705-1.331E+08
  84 1.045E+00 -3.07917-1.352E+08
  85 1.051E+00 -3.07374-1.367E+08
  86 1.056E+00 -3.06820-1.381E+08
  87 1.062E+00 -3.06255-1.397E+08
  88 1.068E+00 -3.05671-1.413E+08
  89 1.074E+00 -3.05067-1.430E+08
  90 1.081E+00 -3.04448-1.448E+08
  91 1.087E+00 -3.03815-1.465E+08
  92 1.093E+00 -3.03157-1.483E+08
  93 1.099E+00 -3.02474-1.503E+08
  94 1.105E+00 -3.01771-1.526E+08
  95 1.111E+00 -3.01047-1.547E+08
  96 1.118E+00 -3.00271-1.570E+08
  97 1.124E+00 -2.99437-1.596E+08
  98 1.131E+00 -2.98572-1.625E+08
  99 1.137E+00 -2.97674-1.653E+08
 100 1.144E+00 -2.96738-1.681E+08
 101 1.151E+00 -2.95761-1.702E+08
 102 1.157E+00 -2.94710-1.703E+08
 103 1.164E+00 -2.93607-1.695E+08
 104 1.170E+00 -2.92429-1.641E+08
 105 1.177E+00 -2.90292-1.659E+08
 106 1.183E+00 -2.88094-1.558E+08
 107 1.190E+00 -2.85834-1.535E+08
 108 1.197E+00 -2.83454-1.535E+08
 109 1.203E+00 -2.81077-1.500E+08
 110 1.210E+00 -2.78734-1.525E+08
 111 1.216E+00 -2.76419-1.514E+08
 112 1.225E+00 -2.73384-1.444E+08
 113 1.236E+00 -2.69676-1.346E+08
 114 1.247E+00 -2.66206-1.250E+08
 115 1.258E+00 -2.62932-1.161E+08
 116 1.269E+00 -2.59829-1.080E+08
 117 1.280E+00 -2.56874-1.006E+08
 118 1.291E+00 -2.54049-9.387E+07
 119 1.302E+00 -2.51341-8.771E+07
 120 1.312E+00 -2.48737-8.215E+07
 121 1.323E+00 -2.46228-7.716E+07
 122 1.333E+00 -2.43804-7.267E+07
 123 1.344E+00 -2.41457-6.853E+07
 124 1.354E+00 -2.39180-6.467E+07
 125 1.365E+00 -2.36968-6.104E+07
 126 1.375E+00 -2.34816-5.768E+07
 127 1.385E+00 -2.32719-5.460E+07
 128 1.396E+00 -2.30523-5.142E+07
 129 1.408E+00 -2.28221-4.840E+07
 130 1.419E+00 -2.25943-4.549E+07
 131 1.431E+00 -2.23680-4.264E+07
 132 1.440E+00 -2.21978-4.097E+07
 133 1.446E+00 -2.20849-3.950E+07
 134 1.452E+00 -2.19727-3.824E+07
 135 1.457E+00 -2.18609-3.705E+07
 136 1.463E+00 -2.17487-3.587E+07
 137 1.469E+00 -2.16358-3.472E+07
 138 1.475E+00 -2.15232-3.360E+07
 139 1.481E+00 -2.14105-3.252E+07
 140 1.488E+00 -2.12938-3.139E+07
 141 1.494E+00 -2.11728-3.029E+07
 142 1.500E+00 -2.10495-2.918E+07
 143 1.507E+00 -2.08971-2.800E+07
 144 1.516E+00 -2.06771-2.606E+07
 145 1.529E+00 -2.03893-2.397E+07
 146 1.542E+00 -2.01119-2.204E+07
 147 1.554E+00 -1.98437-2.030E+07
 148 1.567E+00 -1.95837-1.870E+07
 149 1.579E+00 -1.93309-1.722E+07
 150 1.590E+00 -1.91112-1.608E+07
 151 1.599E+00 -1.89252-1.514E+07
 152 1.609E+00 -1.87422-1.432E+07
 153 1.618E+00 -1.85616-1.359E+07
 154 1.627E+00 -1.83831-1.293E+07
 155 1.636E+00 -1.82062-1.235E+07
 156 1.645E+00 -1.80307-1.183E+07
 157 1.655E+00 -1.78561-1.135E+07
 158 1.664E+00 -1.76819-1.091E+07
 159 1.673E+00 -1.75078-1.049E+07
 160 1.682E+00 -1.73333-1.010E+07
 161 1.690E+00 -1.71580-9.729E+06
 162 1.699E+00 -1.69811-9.372E+06
 163 1.708E+00 -1.68022-9.025E+06
 164 1.717E+00 -1.66204-8.684E+06
 165 1.726E+00 -1.64346-8.346E+06
 166 1.735E+00 -1.62077-7.931E+06
 167 1.746E+00 -1.59137-7.402E+06
 168 1.757E+00 -1.55600-6.777E+06
 169 1.768E+00 -1.51744-6.134E+06
 170 1.779E+00 -1.47821-5.537E+06
 171 1.790E+00 -1.43875-4.986E+06
 172 1.801E+00 -1.39773-4.448E+06
 173 1.811E+00 -1.34544-3.810E+06
 174 1.823E+00 -1.29653-3.290E+06
 175 1.834E+00 -1.25027-2.872E+06
 176 1.852E+00 -1.19061-2.431E+06
 177 1.875E+00 -1.11791-1.962E+06
 178 1.897E+00 -1.05521-1.607E+06
 179 1.919E+00 -1.00073-1.342E+06
 180 1.941E+00 -0.95295-1.148E+06
 181 1.962E+00 -0.91014-1.004E+06
 182 1.983E+00 -0.87143-8.951E+05
 183 2.003E+00 -0.83620-8.099E+05
 184 2.023E+00 -0.80391-7.410E+05
 185 2.042E+00 -0.77418-6.828E+05
 186 2.061E+00 -0.74667-6.308E+05
 187 2.080E+00 -0.72089-5.815E+05
 188 2.099E+00 -0.69651-5.326E+05
 189 2.118E+00 -0.67348-4.831E+05
 190 2.136E+00 -0.65167-4.330E+05
 191 2.154E+00 -0.63097-3.824E+05
 192 2.173E+00 -0.61128-3.317E+05
 193 2.190E+00 -0.59252-2.819E+05
 194 2.208E+00 -0.57461-2.336E+05
 195 2.226E+00 -0.55660-1.850E+05
 196 2.246E+00 -0.53837-1.370E+05
 197 2.265E+00 -0.52073-9.215E+04
 198 2.284E+00 -0.50366-5.153E+04
 199 2.314E+00 -0.47834 0.000E+00
 200 2.354E+00 -0.44577 0.000E+00
 201 2.390E+00 -0.41774 0.000E+00
 202 2.422E+00 -0.39327 0.000E+00
 203 2.456E+00 -0.36931 0.000E+00
 204 2.489E+00 -0.34581 0.000E+00
 205 2.520E+00 -0.32516 0.000E+00
 206 2.547E+00 -0.30720 0.000E+00
 207 2.573E+00 -0.29025 0.000E+00
 208 2.598E+00 -0.27423 0.000E+00
 209 2.623E+00 -0.25840 0.000E+00
 210 2.649E+00 -0.24265 0.000E+00
 211 2.685E+00 -0.22081 0.000E+00
 212 2.730E+00 -0.19373 0.000E+00
 213 2.771E+00 -0.16943 0.000E+00
 214 2.806E+00 -0.14809 0.000E+00
 215 2.838E+00 -0.12952 0.000E+00
 216 2.870E+00 -0.11063 0.000E+00
 217 2.902E+00 -0.09142 0.000E+00
 218 2.932E+00 -0.07246 0.000E+00
 219 2.964E+00 -0.05286 0.000E+00
 220 2.992E+00 -0.03415 0.000E+00
 221 3.018E+00 -0.01660 0.000E+00
 222 3.052E+00  0.00740 0.000E+00
 223 3.083E+00  0.03199 0.000E+00
 224 3.103E+00  0.04763 0.000E+00
 225 3.127E+00  0.06819 0.000E+00
 226 3.154E+00  0.09368 0.000E+00
 227 3.176E+00  0.11695 0.000E+00
 228 3.194E+00  0.13703 0.000E+00
 229 3.207E+00  0.15434 0.000E+00
 230 3.220E+00  0.17165 0.000E+00
 231 3.230E+00  0.18681 0.000E+00
 232 3.237E+00  0.19837 0.000E+00
 233 3.243E+00  0.20957 0.000E+00
 234 3.249E+00  0.22030 0.000E+00
 235 3.254E+00  0.23077 0.000E+00
 236 3.259E+00  0.24075 0.000E+00
 237 3.263E+00  0.25155 0.000E+00
 238 3.267E+00  0.26151 0.000E+00
 239 3.271E+00  0.27041 0.000E+00
 240 3.274E+00  0.27916 0.000E+00
 241 3.276E+00  0.28746 0.000E+00
 242 3.279E+00  0.29552 0.000E+00
 243 3.281E+00  0.30320 0.000E+00
 244 3.283E+00  0.31090 0.000E+00
 245 3.284E+00  0.31854 0.000E+00
 246 3.286E+00  0.32580 0.000E+00
 247 3.287E+00  0.33247 0.000E+00
 248 3.289E+00  0.33906 0.000E+00
 249 3.290E+00  0.34549 0.000E+00
 250 3.291E+00  0.35175 0.000E+00
 251 3.292E+00  0.35772 0.000E+00
 252 3.293E+00  0.36607 0.000E+00
 253 3.294E+00  0.37477 0.000E+00
 254 3.295E+00  0.38015 0.000E+00
 255 3.295E+00  0.38520 0.000E+00
 256 3.296E+00  0.38987 0.000E+00
 257 3.296E+00  0.39444 0.000E+00
 258 3.296E+00  0.39938 0.000E+00
 259 3.297E+00  0.40424 0.000E+00
 260 3.297E+00  0.40847 0.000E+00
   J     HE4         C12         O16         NE20       MG24
 142 4.75135E-11 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 143 2.48572E-11 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 144 9.50519E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 145 9.35625E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 146 9.37755E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 147 9.40429E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 148 9.41970E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 149 5.92829E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 150 5.92829E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 151 5.92829E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 152 5.92829E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 153 5.40018E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 154 5.40018E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 155 5.40018E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 156 5.40018E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 157 5.40018E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 158 5.40018E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 159 5.40018E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 160 5.40018E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 161 5.40220E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74683E-02
 162 5.40220E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74682E-02
 163 5.40220E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74682E-02
 164 5.40220E-12 2.45511E-02 6.46108E-01 2.50357E-01 6.74682E-02
 165 1.22095E-15 3.30247E-01 6.68333E-01 1.41276E-03 7.04298E-06
 166 9.38070E-07 3.23627E-01 6.70216E-01 6.05158E-03 1.05002E-04
 167 1.32887E-03 3.25834E-01 6.54551E-01 1.75594E-02 7.26167E-04
 168 1.65081E-02 3.54615E-01 6.19826E-01 8.81764E-03 2.33730E-04
 169 4.33521E-02 4.07462E-01 5.48171E-01 1.01033E-03 5.08827E-06
 170 8.00905E-02 4.63077E-01 4.56771E-01 6.17845E-05 1.54337E-07
 171 1.29006E-01 5.06577E-01 3.64410E-01 6.60468E-06 8.58305E-08
 172 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 173 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 174 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 175 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 176 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 177 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 178 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 179 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 180 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 181 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 182 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 183 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 184 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 185 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 186 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 187 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 188 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 189 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 190 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 191 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 192 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 193 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 194 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 195 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 196 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 197 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 198 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 199 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 200 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 201 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 202 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 203 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 204 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 205 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 206 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 207 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 208 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 209 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 210 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 211 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 212 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 213 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 214 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 215 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 216 9.60219E-01 2.49210E-02 1.30739E-02 1.78531E-03 4.07512E-07
 217 1.00000E+00 2.98599E-34 4.70510E-29 9.27060E-67 1.96182-128
 218 1.00000E+00 4.42545E-35 1.19051E-29 7.89643E-67 4.15446-130
 219 1.00000E+00 5.78394E-36 2.62462E-30 3.61634E-67 3.50021-132
 220 1.00000E+00 9.76623E-37 6.71578E-31 6.09807E-68 1.73801-134
 221 1.00000E+00 1.45870E-37 1.49832E-31 1.92958E-69 1.21524-137
 222 1.00000E+00 4.66158E-39 8.82734E-33 8.08673E-71 3.43523-142
 223 1.00000E+00 8.57188E-40 2.06786E-33 2.70176E-71 3.21716-144
 224 1.00000E+00 1.37702E-40 4.15524E-34 6.36989E-73 1.44842-147
 225 1.00000E+00 6.22368E-42 2.60050E-35 1.61903E-74 3.80455-152
 226 1.00000E+00 2.87763E-43 1.62556E-36 5.34843E-76 1.44193-156
 227 1.00000E+00 1.53480E-44 1.15677E-37 3.38300E-77 1.53456-160
 228 1.00000E+00 1.17248E-45 1.14334E-38 2.66703E-78 4.80195-164
 229 1.00000E+00 9.48300E-47 1.19529E-39 1.93885-119 9.42462-208
 230 1.00000E+00 4.97128E-48 8.51308E-41 6.64486-123 6.38858-214
 231 1.00000E+00 7.39690E-49 1.54804E-41 4.13892-125 7.75896-218
 232 1.00000E+00 8.91397E-50 2.33458E-42 1.50926-127 3.67602-222
 233 1.00000E+00 1.33560E-50 4.27968E-43 1.02978-129 5.38748-226
 234 1.00000E+00 1.54517E-51 6.22340E-44 3.70040-132 2.57820-230
 235 1.00000E+00 2.27488E-52 1.12113E-44 2.61247-134 4.14999-234
 236 1.00000E+00 2.56520E-53 1.58717E-45 9.61326-137 2.15576-238
 237 1.00000E+00 2.23677E-54 1.77775E-46 1.90917-139 3.86635-243
 238 1.00000E+00 3.21613E-55 3.10865E-47 1.40868-141 7.08396-247
 239 1.00000E+00 3.47650E-56 4.19893E-48 5.19406-144 3.90088-251
 240 1.00000E+00 4.78918E-57 7.02691E-49 3.60938-146 6.60345-255
 241 1.00000E+00 5.07378E-58 9.46784E-50 1.40999-148 4.13081-259
 242 1.00000E+00 6.79936E-59 1.56578E-50 1.00115-150 7.42539-263
 243 1.00000E+00 7.94371E-60 2.04903E-51 3.95128-153 4.91091-267
 244 1.00000E+00 1.18204E-60 2.86719E-52 1.95168-155 4.88322-271
 245 1.00000E+00 1.15489E-61 3.23281E-53 5.21012-158 1.64572-275
 246 1.00000E+00 2.37379E-62 5.52455E-54 3.91745-160 3.22045-279
 247 1.00000E+00 4.67592E-63 8.84864E-55 1.96821-162 2.83589-283
 248 1.00000E+00 6.61034E-64 1.38923E-55 1.26762-164 4.37868-287
 249 1.00000E+00 1.44636E-64 2.49740E-56 6.60212-167 3.64157-291
 250 1.00000E+00 2.11027E-65 4.05572E-57 4.68220-169 6.65927-295
 251 1.00000E+00 6.13551E-66 8.56752E-58 3.12113-171 7.82989-299
 252 1.00000E+00 1.27707E-67 4.33108E-59 2.67328-175 3.88221-306
 253 1.00000E+00 1.46283E-68 4.74112E-60 8.51057-178 1.98072-310
 254 1.00000E+00 6.44958-123 8.17425E-61 6.80179-180 4.37329-314
 255 1.00000E+00 2.44713-124 1.52027-112 2.33743-233 1.85856-369
 256 1.00000E+00 1.83650-125 1.31609-113 1.34355-235 4.48889-373
 257 1.00000E+00 5.73545-127 4.96966-115 1.34284-238 6.43635-378
 258 1.00000E+00 2.19194-128 2.26840-116 2.00149-241 1.75824-382
 259 1.00000E+00 5.34852-130 6.76330-118 1.21518-244 1.12659-387
 260 1.00000E+00 4.40107-131 6.36294-119 8.32078-247 3.60618-391
   J    SI28         S32        AR36         CA20
 142 1.15133E-02 2.68330E-06 2.30808E-09 1.51516E-14
 143 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 144 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 145 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 146 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 147 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 148 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 149 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 150 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 151 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 152 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 153 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 154 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 155 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 156 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 157 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 158 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 159 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 160 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 161 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 162 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 163 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 164 1.15134E-02 2.68330E-06 2.30808E-09 1.51516E-14
 165 2.96874E-11 5.04851E-20 1.26917E-31 9.34063E-46
 166 1.70515E-09 1.03192E-16 1.33496E-26 6.28723E-39
 167 3.02150E-08 5.63139E-15 2.37459E-24 3.79786E-36
 168 5.12425E-09 0.00000E+00 0.00000E+00 0.00000E+00
 169 2.05508E-11 0.00000E+00 0.00000E+00 0.00000E+00
 170 2.61091E-14 0.00000E+00 0.00000E+00 0.00000E+00
 171 1.50374E-16 0.00000E+00 0.00000E+00 0.00000E+00
 172 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 173 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 174 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 175 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 176 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 177 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 178 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 179 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 180 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 181 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 182 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 183 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 184 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 185 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 186 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 187 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 188 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 189 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 190 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 191 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 192 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 193 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 194 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 195 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 196 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 197 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 198 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 199 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 200 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 201 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 202 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 203 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 204 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 205 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 206 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 207 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 208 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
